,min_variance,utility_ra2,utility_ra10,utility_ra50,max_sharpe,risk_parity,equal_weight,buy_and_hold_equal,nifty50
2025-04-03,1.0000190870625751,0.9339233536773169,0.9761978737146129,1.0012271674495283,0.9918472250112736,0.9478975195396426,0.9229705576585227,0.9210179026963041,0.929598664832154
2025-04-04,0.988080800086036,0.9365959494350146,0.9773336576109851,0.9941643922187114,0.9933762304441858,0.9302726689015619,0.9019792488305444,0.901926127325568,0.9157786749386849
2025-04-07,0.9708324828540085,0.9195295883408201,0.9553953729024718,0.9740487877218272,0.9712958038762928,0.9102080393894663,0.8803819588818778,0.8808031404599229,0.886077640678701
2025-04-08,0.9799676990864018,0.9325150877677386,0.9684002696910726,0.9848603445988833,0.984758309896287,0.9233625235309966,0.89502586366618,0.8951179764497429,0.9010411163694955
2025-04-09,0.9848393791307994,0.9373758870839201,0.97316530474079,0.9890122519319303,0.9897761353748878,0.9219084737293697,0.8898018574282869,0.8900701245478507,0.895575530700247
2025-04-11,1.0032607694039881,0.9542950102602835,0.9923674126977525,1.0079712231155045,1.0089668660543487,0.938227420895382,0.9046104223645055,0.9050126618260367,0.9127440605779621
2025-04-15,1.0144304604108239,0.9647094858569626,1.0058006485663191,1.0191572656682162,1.0224841117007328,0.9532281336833007,0.9223738231495954,0.9220942214324997,0.9327353440659975
2025-04-16,1.0210378866820176,0.9733366223193853,1.0121996838430896,1.0254843204006565,1.0290746668886381,0.9560843045158134,0.923552217103182,0.9235120866169869,0.9370793874951867
2025-04-17,1.0319033577523913,0.9816592909443589,1.0222754758184742,1.0361631016124895,1.0392800375401157,0.9668079417732408,0.9351234298825951,0.9353585291619577,0.9536502092329899
2025-04-21,1.040385725708179,0.9920510368890121,1.0336390467370087,1.045299494979654,1.0510139400513032,0.9782187285371389,0.9476847955533939,0.9476980260638304,0.9646014499459259
2025-04-22,1.0506177377577421,1.0055064808464367,1.048958401590932,1.0582408226322482,1.0665070328891466,0.9844255746386851,0.9514238724002595,0.9523947439054109,0.9662686917524477
2025-04-23,1.0503000708564945,1.0058780688912894,1.04415987728541,1.0557130040799896,1.0617327862199486,0.9924205302503858,0.9636559325210602,0.9631959864185062,0.9727338415960979
2025-04-24,1.047678268490462,1.0042714960976311,1.0415518100224936,1.0516284615292288,1.0591167294812192,0.9901997287096581,0.9615940210945012,0.961368733083641,0.969445275462316
2025-04-25,1.0409380625946902,0.9923426267664638,1.0284104459612828,1.0430568889710683,1.0453829461814315,0.9818781236932339,0.9526808863316837,0.9525059447671679,0.961154905818018
2025-04-28,1.044509074013327,0.9946354291817956,1.033922011799713,1.0478624538934787,1.0507274689769663,0.9905907469881571,0.9641824215507542,0.9635281118076379,0.972715880677339
2025-04-29,1.0437125313873326,0.9980658678499074,1.0335699459760268,1.0472180321253959,1.050334465558419,0.9898230196239125,0.9627320529545109,0.9623016755021608,0.9730137195649303
2025-04-30,1.0439741082940293,0.9879037929254294,1.0287678110818546,1.0461756477718531,1.0452451734229327,0.9893649475783619,0.9620872456499296,0.9616301202048336,0.9729437500727222
