,min_variance,utility_ra2,utility_ra10,utility_ra50,max_sharpe,risk_parity,equal_weight,buy_and_hold_equal,nifty50
2024-11-05,-0.007654784780602775,-0.10474094616436103,-0.10565256850674931,-0.065199680999111,-0.07760511989305541,-0.06794185355230553,-0.07041744026147301,-0.07082706822452589,-0.0763940387784261
2024-11-06,-0.002294372359984198,-0.08427789791873741,-0.09149104497478466,-0.05629596756066635,-0.0669432613013008,-0.057035841458741965,-0.05786895086718569,-0.05841366918984159,-0.0660663962872221
2024-11-07,-0.012285271772818351,-0.09700293896161061,-0.1051247249269538,-0.07096459288082524,-0.08199181194306304,-0.06890103771638256,-0.06899206328114993,-0.06964280096346553,-0.07692620023902941
2024-11-08,-0.003629613242374541,-0.09920522236817031,-0.10746113711599048,-0.06953168104236462,-0.08269120634163607,-0.06767386753681526,-0.06947744925445709,-0.06990623357008363,-0.0788773099256792
2024-11-11,-0.0043686295702120015,-0.10010680192938337,-0.11060885019344369,-0.07303489032221744,-0.08665576878258696,-0.06952114126679698,-0.07113423630708549,-0.07137112763309583,-0.07914044786195962
2024-11-12,-0.019277531242095414,-0.10635192450275632,-0.11774866797925176,-0.08413009997091647,-0.09667558663040454,-0.0808176403147347,-0.08158963938033947,-0.08166534301646877,-0.08897608499325538
2024-11-13,-0.024480576937017884,-0.1216088660886776,-0.13214251265437138,-0.09263008381509252,-0.10798961238068505,-0.09080738263828525,-0.09363763825936966,-0.09357626669503372,-0.10135012409650646
2024-11-14,-0.039041525374602704,-0.11848993684927533,-0.13211370415993995,-0.09925947214037645,-0.11149123973838182,-0.09655163234490205,-0.0970251067223481,-0.0970418085939011,-0.10235529313282998
2024-11-18,-0.03509021392659706,-0.11489082620087343,-0.1284551492978584,-0.0952888821648753,-0.10611575096996184,-0.09594431607003229,-0.09757283713066212,-0.09746948256265842,-0.1053648401526438
2024-11-19,-0.028959869353532675,-0.10497475360785169,-0.11982648546813224,-0.08738009219097087,-0.09728847097327553,-0.08982768834853871,-0.0915357398686053,-0.09116143934180065,-0.10289691623496999
2024-11-21,-0.03147737291108876,-0.10245580582427816,-0.11943486615126098,-0.08547496724734338,-0.0949407782768763,-0.09272953966855901,-0.09602530980960144,-0.09512059169598797,-0.10932807593868799
2024-11-22,-0.010932349923840734,-0.0909601272898437,-0.10816219953823603,-0.0710659085671822,-0.08356282716576047,-0.07471196896818177,-0.07753285596193027,-0.07693941470264787,-0.08806821441241952
2024-11-25,-0.009504852976682687,-0.07557655184561529,-0.09675864846053905,-0.06559348343600568,-0.07602529709716144,-0.06645582583571741,-0.06622989176865746,-0.06587548543137978,-0.07606601037144922
2024-11-26,-0.010983777057808952,-0.08527380989505051,-0.10719015884092742,-0.07107170637025095,-0.0851773174054169,-0.06770064969737177,-0.06699640665890794,-0.06689882115703705,-0.07711118650623905
2024-11-27,-0.008206202547022423,-0.08945567965495793,-0.11039981023775625,-0.0686582866125296,-0.08531725214258667,-0.06585961567424159,-0.06598506425352901,-0.06603254227335387,-0.07404434812940375
2024-11-28,-0.019011678874277016,-0.09235494502111141,-0.11439383531665015,-0.07435095974994388,-0.08914633631751956,-0.07445284089668713,-0.074800024193175,-0.0748845152794918,-0.08780500197502461
2024-11-29,-0.013189714681491771,-0.07799724471726976,-0.10178186232998843,-0.06588553512803985,-0.07853174603370183,-0.06710272747262913,-0.06716870891664162,-0.06712793875648226,-0.07952956718279547
2024-12-02,-0.009380353042328204,-0.0712556860984973,-0.09762452801280974,-0.06474467655862526,-0.07643319831836703,-0.06328887091826796,-0.06264702942768907,-0.06263859654415316,-0.07400046697298546
2024-12-03,-0.005182751979829314,-0.06402905587991392,-0.09339058067135986,-0.0629665526315969,-0.07298300611364228,-0.05926751393557783,-0.057626212533080534,-0.05754864832971074,-0.06709250013670964
2024-12-04,-0.006107804226608504,-0.06399703808297563,-0.0930067574348924,-0.06291532988388815,-0.07282878217728528,-0.059340060490171265,-0.05725297373488469,-0.05686861119283715,-0.06669965576015058
2024-12-05,0.0,-0.056304598678485696,-0.08553251660758121,-0.05621814832770555,-0.0659592021280686,-0.051810273631596626,-0.04961991789105369,-0.048966254301825995,-0.057508676772295875
2024-12-06,0.0,-0.048023843125812316,-0.08199787500824729,-0.05664104691735927,-0.06371025449861445,-0.051290805254102234,-0.04911930586676527,-0.048317481652435657,-0.05867588573257476
2024-12-09,-0.005430750505773685,-0.048481965238843516,-0.08301297692315845,-0.06003686342153458,-0.06545770625411418,-0.05584784220264161,-0.05301837432682255,-0.051911029052658875,-0.06091881628457285
2024-12-10,-0.006893520534563269,-0.04000461887840345,-0.07672699572631314,-0.055767180304110764,-0.05950952709996349,-0.05494935899701481,-0.0524217111742562,-0.05086958815114462,-0.06126018039103842
2024-12-11,-0.004014399102016397,-0.0387375448963333,-0.07424635722098827,-0.05111663860025395,-0.05604805877762309,-0.051627250704325056,-0.049639604142935,-0.048167777840229964,-0.060049090274341466
2024-12-12,-0.006988357388232447,-0.04087534533778969,-0.07532028725755802,-0.052174966104838294,-0.056558928841475065,-0.055435995318274145,-0.05431222051802276,-0.052196718287411126,-0.0636004093985243
2024-12-13,-0.0023024459688537613,-0.04414836960454027,-0.07675583886066784,-0.05214009850912282,-0.058163920956315396,-0.05175314991439961,-0.050069136639491196,-0.04804539180464551,-0.0552238020928556
2024-12-16,-0.005209033308041899,-0.04613371632876451,-0.07877427968082618,-0.05452316154258863,-0.05996715548247067,-0.05342520467736733,-0.05162423998696963,-0.0497962784116206,-0.059040196182294724
2024-12-17,-0.016445465279026683,-0.050173543098387285,-0.084735071805779,-0.0634530174987551,-0.06691195882214995,-0.06432649933334744,-0.06299952827375355,-0.06067641408312041,-0.07171372976568358
2024-12-18,-0.014752819299496456,-0.045091540118843865,-0.08226537256476307,-0.06267469190831032,-0.06504625500791261,-0.06479810335713554,-0.06489838262628134,-0.06248471939349687,-0.07694527252433181
2024-12-19,-0.01958083288693302,-0.029960372104664623,-0.07431939233541651,-0.06416723875912855,-0.05984164495792965,-0.06672017985770329,-0.06671589568818115,-0.06411237451460572,-0.08637271804948932
2024-12-20,-0.024307661789970236,-0.049063220750398484,-0.0904910010221518,-0.07463260816373951,-0.0748982594608475,-0.07791021599969128,-0.07972153631716161,-0.07764528148941263,-0.10026494086325033
2024-12-23,-0.01937579536033507,-0.04268926505230952,-0.08494895834876448,-0.0684798635262378,-0.06888877250262815,-0.07199277966633244,-0.07345515998101737,-0.07125152344607566,-0.09393487917185761
2024-12-24,-0.019557312393236215,-0.035570748049964074,-0.0819751358582792,-0.06810002628175538,-0.06708980040767476,-0.07140594359131125,-0.07254235920911334,-0.07055394884084065,-0.09491896439278835
2024-12-26,-0.01999254820252394,-0.024926902652552374,-0.07446637786624366,-0.06390366497104694,-0.06030156912427076,-0.07003283683227302,-0.07124758926860231,-0.06911885179106614,-0.09405884902632267
2024-12-27,-0.014386403741836196,-0.02256404293348424,-0.07081532235332799,-0.06012160429897462,-0.05668148488768754,-0.06673347194911905,-0.06900780850327382,-0.06669773032633342,-0.09164806746344123
2024-12-30,-0.01945932533767203,-0.008115255358446039,-0.059635691058187446,-0.057582407636459054,-0.04746290201573411,-0.06638337939887728,-0.06867736984591621,-0.06547285355274457,-0.09807542761032173
2024-12-31,-0.017765204262414125,-0.011406420579936016,-0.06368943677272465,-0.05937338499893663,-0.05112325352601155,-0.06628943784016239,-0.06849874057337713,-0.06602607522135906,-0.09807922716715922
2025-01-01,-0.015786393816201283,-0.009265076153863183,-0.06184558010074692,-0.05638367040940073,-0.04896957495993648,-0.06330549564976007,-0.06552768289472755,-0.06309519708325229,-0.09433725969106777
2025-01-02,-0.0030645389441140702,-0.008980074573942232,-0.05902753984353659,-0.04743431048844049,-0.045654085635698394,-0.04966374686406838,-0.05082879059817946,-0.04926896818552717,-0.07733431734405316
2025-01-03,-0.004611192077825121,-0.022299183764719732,-0.06891148022856086,-0.053176171601473365,-0.05472111556975767,-0.05405241821739892,-0.05546246532055488,-0.054999408181202525,-0.08434911877846785
2025-01-06,-0.01566634220342522,-0.0378759266164016,-0.07971718802533057,-0.06415331330223628,-0.06518247092452478,-0.06682915633535957,-0.06933166977813021,-0.06848179685509226,-0.09917588357204232
2025-01-07,-0.013297671396401811,-0.03315379232845306,-0.07649809798656981,-0.06248270856912541,-0.06209717163407735,-0.06469924980677988,-0.0663746267313211,-0.06593433276006844,-0.09567231966222978
2025-01-08,-0.009752441692219005,-0.053841098208217475,-0.09350960249126516,-0.0664364887773059,-0.07795907602121166,-0.06642972212873555,-0.06870324657122207,-0.06936084539025034,-0.09639520397585633
2025-01-09,-0.0091860892460216,-0.05730468489733054,-0.09474272628484015,-0.06517716503007898,-0.07830473329638676,-0.06856606026089984,-0.07310562665880871,-0.07356182664570299,-0.10259175967013301
2025-01-10,-0.008205201805347895,-0.06552973970351395,-0.10044528564640931,-0.06751159917812044,-0.08338912615732674,-0.070322783172582,-0.07560298141011812,-0.0756818437475556,-0.10621549387757301
2025-01-13,-0.013648153095369597,-0.09875987271384912,-0.12402026144066358,-0.07845249056568449,-0.10499492214836259,-0.08272970564344762,-0.09064583226845313,-0.09116597175430385,-0.11939638005044917
2025-01-14,-0.018167101588315027,-0.10069483903288656,-0.12566740359107764,-0.07846388954714745,-0.10642608075842486,-0.08331672928978884,-0.08980022191300374,-0.09085757302093789,-0.11595949463808031
